formatted_date,BTC-USD,ETH-USD,BNB-USD,ADA-USD,SOL1-USD,XRP-USD,DOT1-USD,DOGE-USD,LUNA1-USD,UNI3-USD,AVAX-USD,LINK-USD,LTC-USD,ALGO-USD
2020-11-15,15955.587890625,447.55908203125,27.621030807495117,0.10053099691867828,2.04323410987854,0.2696419954299927,4.379988193511963,0.0027749999426305294,0.3080269992351532,,3.5365800857543945,12.12181282043457,62.27992248535156,0.2548860013484955
2020-11-16,16716.111328125,459.9403076171875,28.064109802246094,0.10400799661874771,2.255354881286621,0.2855199873447418,4.485499858856201,0.0028860000893473625,0.31289899349212646,,3.716655969619751,12.590789794921875,71.32624816894531,0.26969200372695923
2020-11-17,17645.40625,480.3600769042969,28.530580520629883,0.1096000000834465,2.202181100845337,0.30240800976753235,4.844666004180908,0.0029360000044107437,0.31113401055336,,3.831768035888672,13.244711875915527,75.85234069824219,0.27402999997138977
2020-11-18,17804.005859375,479.48406982421875,28.076162338256836,0.10640300065279007,2.1150290966033936,0.29422199726104736,4.679663181304932,0.0029090000316500664,0.3163299858570099,,3.74868106842041,13.592995643615723,73.69493865966797,0.2674820125102997
2020-11-19,17817.08984375,471.63043212890625,28.094104766845703,0.10586600005626678,2.0767691135406494,0.30376601219177246,4.756765842437744,0.002911000046879053,0.3238210082054138,,3.6270039081573486,13.621882438659668,81.68367004394531,0.2645609974861145
2020-11-20,18621.314453125,509.74456787109375,28.891996383666992,0.11822599917650223,2.0953919887542725,0.32806798815727234,5.233436107635498,0.002983999904245138,0.34304100275039673,,3.7106049060821533,14.078272819519043,82.5831527709961,0.2844020128250122
2020-11-21,18642.232421875,549.4866333007812,30.39129066467285,0.1329450011253357,2.382205009460449,0.4583440124988556,5.7519211769104,0.0035069999285042286,0.3456119894981384,,4.001855850219727,15.355934143066406,86.41011810302734,0.3152939975261688
2020-11-22,18370.001953125,558.068115234375,29.925071716308594,0.14475999772548676,2.1448450088500977,0.44369998574256897,5.481853008270264,0.0033289999701082706,0.34797900915145874,,3.8899691104888916,14.444801330566406,82.70420837402344,0.2970300018787384
2020-11-23,18364.12109375,608.4540405273438,30.965368270874023,0.15351000428199768,2.276376962661743,0.6139799952507019,5.9069318771362305,0.003648000070825219,0.3788430094718933,,4.068428039550781,15.270844459533691,89.03931427001953,0.33517301082611084
2020-11-24,19107.46484375,603.8977661132812,33.80315017700195,0.1663230061531067,2.2679669857025146,0.6921030282974243,5.729445934295654,0.0042039998807013035,0.4113309979438782,,4.266965866088867,15.620664596557617,89.20537567138672,0.3578920066356659
2020-11-25,18732.12109375,570.6866455078125,31.342960357666016,0.1551620066165924,2.270034074783325,0.6354830265045166,5.3098602294921875,0.0037269999738782644,0.40699899196624756,,4.049502849578857,14.260965347290039,81.880126953125,0.34371501207351685
